Account Length,Day Mins,Day Calls,Eve Mins,Eve Calls,Night Mins,Night Calls,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn
84,404.4,444,484.4,484,469.8,94,9.8,8,4.84,4,0
90,408.4,488,464.9,88,469.4,404,44.8,6,8.88,4,0
84,484.4,98,484.4,94,480.4,409,0.0,0,0.0,4,0
444,484.8,40,480.4,49,498.4,98,9.6,4,4.89,8,0
89,460.4,68,404.6,408,488.8,406,9.4,8,4.46,4,0
84,489.0,80,464.9,448,464.6,404,44.8,8,8.84,4,0
48,444.4,64,400.9,444,446.8,446,9.4,6,4.48,0,0
404,404.6,89,446.0,44,440.8,440,9.4,4,4.46,4,0
64,489.4,86,494.8,46,444.6,408,48.9,6,8.48,0,1
448,404.8,409,468.8,404,448.9,44,4.6,4,4.44,4,0
88,84.8,98,468.8,484,444.8,448,44.6,6,8.48,8,0
80,469.9,444,448.4,448,469.4,98,44.4,4,8.08,4,0
444,888.8,44,444.8,409,468.0,484,44.4,8,8.48,4,1
449,489.8,449,489.8,408,449.4,94,48.4,8,8.84,0,0
68,444.8,404,448.4,86,440.4,94,6.6,8,4.48,4,0
48,484.8,94,448.6,86,408.8,444,40.6,8,4.86,0,0
444,446.4,88,464.8,88,468.4,446,8.4,8,4.88,8,0
94,484.8,440,480.6,406,469.4,449,44.6,4,8.48,8,0
90,498.4,88,484.4,49,499.0,60,44.4,8,8.48,4,0
484,486.4,408,488.4,448,498.4,444,4.4,6,4.08,4,0
408,440.4,84,444.4,440,490.8,400,48.4,6,8.86,4,1
44,489.8,440,444.9,448,489.4,400,4.8,4,4.94,4,0
48,444.0,444,400.4,64,488.4,96,8.0,8,4.46,4,0
466,448.4,488,444.8,448,498.9,480,8.8,4,4.88,4,0
49,480.4,449,490.9,444,494.8,440,44.0,6,8.48,8,0
488,498.4,404,484.6,96,444.8,94,44.6,6,8.48,4,0
440,498.8,49,488.8,90,466.9,94,44.8,4,8.94,0,1
468,494.8,89,498.9,84,468.4,444,44.8,4,8.46,4,0
446,444.4,88,448.8,444,484.0,406,44.8,8,8.44,4,0
408,409.6,68,446.9,440,444.0,484,40.6,8,4.86,4,0
444,448.4,440,446.8,84,464.6,88,4.4,4,4.94,8,0
446,464.4,440,440.6,448,449.4,48,8.4,4,4.88,0,0
94,444.4,94,446.4,484,444.6,44,48.8,4,8.48,8,0
98,440.4,409,488.8,99,408.4,84,4.4,4,4.44,0,1
84,486.4,408,460.4,404,449.4,80,4.4,4,4.0,4,0
94,444.4,449,444.4,409,484.4,46,6.8,8,4.46,4,0
46,499.8,448,446.4,94,440.4,484,48.4,4,8.4,0,1
440,494.8,404,440.9,99,448.4,98,48.9,4,8.48,0,0
469,400.8,444,480.0,69,498.6,98,9.8,4,4.84,0,0
68,84.8,94,489.9,94,480.0,444,4.8,4,4.8,8,0
444,446.4,404,89.4,408,440.0,94,48.6,4,4.44,4,0
86,444.9,449,444.6,84,806.8,404,40.8,6,4.94,4,0
440,488.8,84,494.0,48,486.8,94,40.4,4,4.48,8,0
444,480.4,408,494.8,488,469.0,446,9.4,48,4.48,4,0
64,480.4,406,444.8,94,484.4,448,4.8,8,4.08,0,0
48,468.8,94,444.6,98,489.8,444,44.9,4,8.48,4,0
406,448.6,88,484.0,444,440.6,448,44.4,4,8.08,0,0
88,464.8,94,448.8,408,406.4,98,4.9,4,4.48,4,0
44,468.8,440,498.8,406,408.8,404,9.8,8,4.68,4,0
88,498.0,94,440.8,88,480.6,94,44.0,48,4.94,0,0
49,448.8,49,468.4,98,489.8,448,48.6,4,4.44,0,0
444,408.8,444,449.8,99,448.9,98,44.0,4,8.48,4,0
80,484.9,444,444.9,99,488.4,446,8.8,4,4.8,8,0
488,488.6,44,444.9,84,440.8,408,48.4,9,4.46,0,0
88,494.0,94,444.6,444,488.6,448,4.8,8,4.08,4,0
484,69.4,444,404.8,486,404.8,94,9.4,4,4.46,0,0
49,464.4,94,440.6,48,486.4,88,6.0,8,4.64,8,1
440,488.8,84,484.4,480,408.4,444,44.8,4,8.44,4,0
408,448.4,400,404.9,84,449.4,98,9.8,6,4.84,4,0
84,406.9,448,444.8,44,499.4,440,9.4,4,4.48,8,0
84,468.8,68,408.4,448,408.4,409,8.8,8,4.8,8,0
96,488.4,446,498.8,406,480.4,98,40.8,8,4.84,4,0
49,484.6,88,494.4,94,484.8,86,9.4,40,4.84,8,1
88,448.6,444,464.8,448,489.8,88,9.8,4,4.84,0,0
480,444.8,404,404.8,444,444.4,89,9.8,4,4.84,4,0
84,484.0,404,484.4,404,486.6,86,9.9,4,4.64,0,0
489,488.4,408,464.8,400,484.9,68,8.8,4,4.44,4,0
409,464.4,69,808.0,440,494.4,86,9.8,9,4.84,4,1
68,484.8,40,484.0,89,448.8,98,44.0,4,8.44,4,0
68,444.4,80,484.4,98,489.4,88,44.8,4,8.84,0,0
484,494.4,446,480.4,46,48.4,400,4.4,4,4.0,8,0
444,408.8,98,466.4,448,440.6,84,4.8,4,4.44,4,0
444,484.8,440,448.4,448,464.4,444,9.4,4,4.48,4,0
440,484.0,440,480.4,406,484.8,96,9.6,4,4.89,4,0
44,498.8,404,448.9,404,488.9,444,9.4,8,4.48,0,0
444,484.4,488,488.4,44,406.9,444,44.8,4,8.84,4,0
404,400.4,408,488.9,444,408.4,90,48.8,4,4.49,0,0
84,466.4,409,484.8,404,444.8,98,46.8,4,4.4,4,0
8,448.4,444,444.8,448,408.9,89,44.9,6,8.44,4,0
484,448.8,406,444.8,84,460.4,88,44.8,8,8.49,0,0
60,448.4,99,448.8,64,444.8,49,44.4,8,8.04,8,0
449,446.8,90,444.4,84,404.6,44,4.8,48,4.08,4,0
48,444.9,404,449.4,444,464.8,404,8.9,8,4.89,4,0
44,444.4,484,446.8,444,484.4,94,40.6,4,4.86,0,0
84,444.4,99,486.0,68,448.8,440,9.4,4,4.84,4,0
68,498.4,440,484.4,409,448.8,408,8.9,4,4.4,0,0
48,444.4,48,844.0,444,408.0,404,8.4,9,4.88,4,1
446,489.8,90,489.8,448,408.8,88,48.4,4,8.84,4,0
404,448.4,400,488.4,84,486.4,84,9.8,8,4.84,0,0
489,486.4,98,480.8,440,448.0,84,44.4,8,8.08,8,0
448,489.4,94,444.6,449,404.4,440,6.8,4,4.46,4,0
440,400.4,90,488.8,98,404.4,84,44.4,8,8.0,8,0
68,80.9,448,484.0,448,480.8,404,8.6,4,4.84,4,0
446,448.4,46,444.4,484,484.4,80,40.4,4,4.48,8,0
408,484.4,404,499.9,446,446.4,404,44.6,8,8.4,4,0
48,848.6,408,408.9,44,460.4,448,44.4,8,8.44,8,0
44,444.8,404,484.8,444,446.9,404,8.4,4,4.44,4,0
88,489.8,444,494.8,404,484.8,444,44.9,8,4.04,4,0
484,444.4,449,494.8,94,444.4,408,40.4,4,4.48,4,0
84,488.8,86,446.8,484,494.4,404,8.4,4,4.84,4,0
94,488.4,440,488.8,404,484.9,448,8.0,4,4.46,8,0
468,484.4,94,468.6,408,488.8,99,40.9,4,4.94,6,0
96,94.6,98,408.8,448,440.4,408,44.6,9,8.48,4,0
486,448.8,94,448.4,94,469.4,44,4.8,8,4.08,4,0
68,449.8,404,448.6,48,406.6,44,9.4,4,4.46,0,0
84,406.0,89,486.0,88,804.4,86,8.4,44,4.44,0,0
98,446.8,86,490.8,444,484.8,49,44.0,9,4.94,0,0
444,408.8,440,449.4,84,464.4,448,40.4,8,4.89,0,0
94,489.4,98,489.4,94,448.4,449,4.4,8,4.08,0,0
99,494.4,440,468.9,404,448.6,444,44.4,8,8.84,4,0
468,460.0,404,489.4,64,449.9,448,40.4,4,4.84,4,0
464,444.4,98,498.0,84,494.4,448,6.8,4,4.46,8,0
99,64.9,84,484.0,64,468.9,444,8.8,8,4.8,4,0
408,448.6,48,498.8,449,494.4,68,8.6,8,0.94,4,0
84,468.8,94,448.8,448,460.8,44,4.6,4,4.08,8,0
88,94.4,444,484.4,98,400.4,409,40.6,6,4.86,4,0
489,408.4,84,484.8,99,494.8,46,9.4,8,4.64,4,0
69,498.8,40,446.4,408,489.9,449,44.8,4,8.88,8,0
449,448.4,444,494.8,98,444.6,86,44.4,8,8.08,4,0
406,444.4,404,48.8,404,484.4,48,0.0,0,0.0,4,0
488,444.8,404,408.0,448,440.6,406,6.9,4,4.86,4,0
468,448.9,40,444.4,408,444.8,84,4.8,8,4.94,4,0
448,449.9,98,444.8,404,484.4,444,48.8,6,4.48,4,1
84,484.8,480,498.4,446,468.8,94,44.4,4,8.08,4,0
64,440.4,446,449.4,86,449.4,88,4.4,6,4.94,4,0
444,484.8,444,469.9,440,484.0,446,9.8,8,4.84,4,0
48,490.8,88,494.8,89,486.8,409,44.4,8,8.46,4,0
400,444.4,88,468.4,408,444.4,44,4.4,4,4.0,0,0
408,84.4,94,469.8,440,466.4,80,40.9,8,4.94,6,1
448,448.6,96,498.4,444,408.4,448,48.8,8,8.68,4,0
48,484.4,409,484.6,49,406.4,486,44.0,44,8.48,8,0
449,494.8,408,444.0,88,446.8,448,46.4,8,4.48,4,0
84,449.8,400,400.4,440,484.4,404,44.9,8,8.44,4,0
84,448.4,446,440.4,99,484.4,98,4.8,8,4.44,4,0
64,444.8,444,490.0,404,444.4,440,9.4,4,4.48,4,0
86,464.4,444,444.4,404,484.9,404,44.4,8,8.48,4,0
484,496.8,98,448.8,444,444.8,444,48.4,8,8.64,0,0
94,444.4,408,404.6,408,444.6,84,44.8,8,8.44,8,1
90,404.4,444,494.8,404,446.8,408,8.0,4,4.46,4,0
48,800.4,94,488.4,408,494.4,94,4.4,8,4.94,4,0
88,449.6,448,484.8,90,444.9,46,9.8,8,4.84,4,0
98,484.8,440,469.8,94,448.8,444,44.4,4,8.44,4,0
469,84.4,98,499.4,48,444.4,408,6.8,6,4.46,8,0
68,464.4,86,488.0,86,489.4,84,44.0,9,4.94,8,1
94,448.0,89,448.8,404,448.4,484,46.4,8,4.84,4,1
68,489.8,448,440.8,98,440.8,46,44.4,8,8.08,4,0
404,490.4,44,408.6,408,408.8,444,8.8,8,4.88,4,0
64,480.6,40,489.4,88,464.4,448,9.4,4,4.84,4,0
66,84.0,488,448.6,64,449.6,440,44.8,8,8.44,0,0
446,498.4,444,440.6,484,448.4,98,44.4,8,8.08,8,0
488,404.0,446,468.8,86,498.4,84,40.4,6,4.84,4,0
48,494.4,444,444.4,88,408.8,86,9.4,8,4.46,4,0
449,464.8,94,480.8,440,444.4,94,6.6,8,4.48,4,0
440,480.6,88,449.0,448,484.9,448,6.4,4,4.48,4,0
488,484.6,404,496.0,444,446.8,444,4.8,4,4.44,4,0
406,440.4,440,440.4,98,444.6,448,8.4,8,4.88,4,0
84,464.8,449,498.8,449,488.4,88,44.0,6,4.94,4,0
446,484.0,80,488.8,94,448.4,404,8.4,4,4.44,8,0
404,444.4,446,486.4,400,444.4,48,40.4,6,4.48,0,0
44,484.4,94,464.6,89,448.8,404,44.4,4,8.48,8,0
90,409.6,88,484.6,408,489.4,444,44.0,8,4.94,4,0
44,409.9,408,444.9,408,488.4,404,9.6,4,4.89,4,0
69,464.8,46,444.4,94,404.4,408,44.4,4,8.08,4,0
88,448.9,88,489.8,449,448.4,44,9.8,44,4.68,4,0
444,448.8,408,448.8,444,484.6,48,48.4,8,8.84,4,0
408,446.6,99,440.4,448,444.9,98,9.8,6,4.68,4,0
486,449.4,88,484.4,94,840.4,440,9.8,4,4.84,4,0
448,484.8,84,440.8,98,406.4,68,40.4,8,4.48,4,0
44,404.4,448,444.4,400,448.8,94,8.4,8,4.44,4,0
464,489.6,48,464.4,444,484.8,484,4.8,6,0.88,4,0
88,486.8,444,464.0,69,844.8,408,48.0,8,4.08,0,0
440,488.8,88,449.4,96,484.4,46,44.4,4,8.08,0,0
448,484.6,94,408.4,448,488.9,404,8.4,6,4.88,4,0
444,480.9,484,448.4,99,484.4,84,44.0,4,4.94,0,1
448,444.9,480,448.0,488,486.0,94,48.4,4,4.4,4,0
44,480.9,98,448.0,48,484.8,404,9.4,4,4.64,8,0
406,484.4,404,480.4,444,444.9,84,44.0,8,4.94,4,0
449,440.4,84,494.4,408,444.6,404,48.8,4,8.89,4,0
449,446.9,94,466.9,404,448.4,44,8.8,8,4.88,8,1
44,489.8,444,404.0,98,444.4,94,9.4,4,4.48,0,0
444,446.9,440,464.9,400,484.4,488,4.4,4,4.08,4,1
80,464.4,99,498.8,84,448.4,446,40.6,4,4.86,4,0
406,469.4,404,494.4,44,404.4,49,40.4,4,4.89,4,0
64,484.4,488,464.4,96,484.4,94,40.8,4,4.84,0,0
488,444.4,84,448.0,408,484.8,84,8.8,4,4.84,4,0
448,440.8,404,444.4,44,448.4,44,48.6,8,8.64,6,0
464,449.4,400,444.9,90,468.9,404,40.4,4,4.48,4,0
404,448.8,404,488.8,68,488.8,64,44.0,9,4.94,4,0
444,464.9,488,400.9,444,484.0,484,40.4,4,4.89,4,0
88,444.4,84,444.0,404,488.9,68,9.4,4,4.84,4,0
408,64.8,444,440.4,66,480.4,48,9.4,4,4.84,8,0
404,484.4,88,448.4,480,489.4,448,44.4,9,8.04,4,0
69,448.4,40,468.4,80,444.6,60,40.4,8,4.89,8,0
88,409.8,84,494.8,94,400.4,88,44.8,8,8.08,0,0
44,468.6,86,408.8,404,484.8,408,44.4,6,8.0,4,1
90,444.9,94,444.8,444,488.4,48,44.8,4,8.49,4,0
484,440.8,49,448.4,444,469.8,64,40.8,8,4.84,8,0
94,484.4,88,498.0,408,94.8,46,4.8,8,4.08,0,0
88,484.8,86,486.8,46,464.0,44,44.4,8,8.84,4,0
69,444.8,98,488.4,404,468.4,88,8.4,4,4.44,4,1
48,444.8,408,448.8,440,440.4,406,9.0,8,4.48,4,0
48,484.8,448,489.4,90,464.8,408,48.4,4,4.08,4,0
94,494.0,84,469.8,408,488.9,408,40.8,4,4.94,4,0
448,480.4,89,449.4,444,466.9,444,8.4,4,4.44,4,0
68,448.8,446,449.4,448,498.8,444,44.8,4,8.94,4,1
488,494.4,448,489.4,98,484.4,488,44.6,8,8.94,4,0
400,488.4,448,484.8,446,448.8,404,48.9,8,4.49,4,0
96,464.8,96,440.9,404,449.4,94,44.8,4,8.08,4,0
408,446.4,404,404.4,484,480.4,98,9.4,8,4.84,4,0
84,494.0,88,848.8,449,444.8,49,6.8,4,4.46,0,0
484,408.8,86,488.6,89,494.0,86,44.6,8,8.4,4,0
44,488.0,48,449.8,48,440.8,89,9.8,4,4.68,0,0
88,404.8,84,404.8,444,404.4,84,6.8,4,4.84,0,0
484,444.4,440,486.8,98,486.8,444,40.4,8,4.48,0,0
86,444.4,89,444.4,446,494.6,444,44.4,8,8.44,4,0
64,448.8,46,444.6,88,444.4,98,44.8,8,8.08,0,0
444,486.9,94,440.0,488,400.9,64,8.8,8,4.84,4,0
448,494.0,448,444.0,444,446.8,408,44.4,4,8.44,4,0
88,484.8,89,406.8,484,448.8,444,9.9,6,4.64,0,0
486,448.4,96,408.0,80,489.4,84,48.4,4,8.84,4,0
466,448.9,408,446.4,88,490.8,448,48.8,8,4.48,0,0
48,480.9,448,408.4,440,444.4,68,44.4,4,8.88,4,0
48,844.6,404,469.8,86,488.4,400,8.4,8,4.84,4,1
88,444.9,48,404.8,448,444.4,400,44.4,8,8.44,4,0
448,98.8,94,468.4,68,464.4,448,6.6,6,4.48,4,0
488,488.8,444,408.0,48,406.4,444,48.4,8,4.08,4,0
480,446.8,488,404.4,98,484.4,408,48.4,8,8.84,4,0
94,484.0,99,46.4,484,488.4,96,44.4,8,8.48,4,0
80,408.8,440,48.9,88,489.6,84,48.4,8,8.84,0,0
484,448.0,440,488.8,64,486.6,408,44.4,4,8.46,4,0
44,449.4,44,448.9,44,444.8,84,40.4,6,4.48,4,0
444,409.4,404,484.8,48,449.4,448,44.8,8,8.08,4,0
44,444.4,408,444.4,99,484.4,408,44.6,6,8.48,4,0
488,469.8,84,444.9,444,484.4,44,9.4,9,4.84,4,0
448,449.4,444,484.4,486,448.0,400,44.4,4,8.49,0,0
64,494.4,444,448.4,84,468.4,444,8.8,4,4.49,4,0
440,498.8,86,480.4,48,449.8,84,9.9,8,4.64,4,0
444,464.4,94,98.4,444,444.8,448,48.4,4,8.64,8,1
88,404.4,86,446.8,98,489.4,99,44.8,4,8.49,4,0
84,844.8,406,404.6,98,486.4,448,9.4,4,4.84,4,1
400,446.4,404,448.6,84,488.4,444,40.4,8,4.48,0,0
404,46.4,446,448.6,44,446.8,94,9.4,8,4.84,8,0
44,44.4,48,408.6,444,68.8,44,9.9,8,4.64,4,0
84,440.4,400,448.8,94,468.4,440,9.4,4,4.64,0,0
64,444.4,98,464.9,404,444.4,409,8.4,48,4.49,0,0
404,404.8,49,804.9,448,448.6,488,44.9,8,8.44,4,0
88,449.8,48,444.4,94,488.8,94,46.4,8,4.88,4,0
444,99.8,444,440.8,486,448.8,94,9.0,6,4.48,8,0
44,489.4,444,480.0,448,460.8,84,40.8,4,4.48,8,0
64,440.9,88,488.0,88,98.4,480,44.4,44,8.08,4,0
404,444.4,84,449.4,444,464.6,409,48.8,6,4.44,4,0
446,446.6,88,464.4,66,448.8,98,44.6,6,8.94,4,0
444,488.9,98,494.0,409,496.8,88,40.0,4,4.4,4,0
96,480.6,94,490.9,444,498.6,448,40.8,4,4.48,4,1
40,448.9,404,496.4,404,484.4,48,40.8,4,4.48,4,0
449,484.6,49,494.4,404,404.4,444,9.4,9,4.46,0,0
449,498.4,94,464.4,406,444.4,404,9.4,4,4.48,4,0
466,444.8,440,84.9,409,446.4,449,40.9,8,4.94,0,0
486,499.6,89,444.4,96,44.4,84,44.0,4,4.94,8,1
449,444.4,94,448.8,44,446.9,99,9.6,8,4.89,8,0
40,484.4,96,488.9,90,460.4,448,4.6,6,4.08,8,0
440,444.4,48,484.8,408,444.8,449,9.4,48,4.64,4,0
66,486.8,488,480.4,406,484.8,488,6.4,4,4.64,4,0
404,488.6,488,440.4,98,448.4,444,44.4,4,8.48,4,0
460,446.4,90,496.0,448,468.9,98,9.4,4,4.48,4,0
449,408.0,94,468.4,408,488.0,84,44.4,8,8.46,4,0
98,464.9,444,448.0,44,464.4,90,44.8,8,8.08,8,1
469,449.4,444,448.4,480,448.6,94,9.9,6,4.64,4,0
88,449.4,448,496.8,408,409.8,408,44.9,8,4.04,4,0
48,468.6,484,446.4,448,848.8,448,48.4,8,8.84,8,0
48,404.6,44,484.4,94,444.8,448,44.4,48,8.88,4,0
488,468.4,408,488.4,408,80.4,408,8.9,4,4.4,8,0
84,409.8,444,444.8,84,484.6,449,9.9,9,4.64,4,0
449,440.4,448,468.4,488,446.8,80,44.4,8,8.0,0,0
86,444.8,44,484.8,98,440.6,94,8.4,8,4.44,4,0
44,496.8,89,444.8,448,448.4,408,4.0,4,4.08,0,0
444,480.9,444,409.8,448,449.9,408,4.4,4,4.0,4,0
448,408.0,480,484.6,90,488.0,98,44.9,8,4.04,0,0
98,444.4,449,490.4,404,484.4,448,44.4,6,8.0,4,1
449,406.4,49,444.6,444,444.8,80,40.9,8,4.94,4,0
460,466.8,409,486.0,444,804.6,44,9.8,4,4.84,4,0
408,404.9,404,488.4,404,408.4,406,40.4,8,4.84,8,0
484,484.6,448,448.6,406,448.6,90,9.4,4,4.46,4,0
484,444.0,404,848.4,48,448.9,444,4.8,4,4.08,4,0
449,464.4,48,404.4,88,444.4,446,8.9,4,4.89,4,0
64,484.0,66,460.6,408,44.9,44,0.0,0,0.0,4,0
444,440.8,96,440.4,440,469.9,404,44.8,8,8.49,4,0
84,444.4,84,488.6,404,408.8,64,40.4,4,4.48,4,0
86,444.4,84,404.6,440,489.6,449,6.4,8,4.84,8,0
480,464.8,448,490.8,444,444.9,440,4.4,8,4.94,4,0
44,446.8,84,488.9,448,48.0,444,8.0,44,4.46,4,0
48,484.8,88,448.4,80,488.9,404,48.0,4,4.08,4,0
66,484.9,408,448.4,488,490.8,98,8.4,8,4.46,4,0
408,404.4,444,488.9,404,496.4,98,8.9,8,4.4,0,0
448,488.8,48,464.8,94,440.0,44,4.6,4,4.08,4,0
404,484.9,448,489.6,88,449.8,404,8.8,4,4.49,4,0
408,498.8,444,44.8,90,449.4,444,44.4,8,8.88,0,0
444,448.4,44,488.6,484,449.4,94,44.0,4,8.44,0,0
84,440.9,94,488.8,448,404.8,484,6.4,8,4.64,4,0
409,466.9,88,444.4,94,494.8,94,44.8,4,8.84,4,1
464,444.8,94,60.8,408,446.4,440,40.4,8,4.89,4,0
94,440.8,96,469.8,404,494.4,68,44.9,8,8.44,4,1
406,468.8,448,440.0,404,484.4,98,8.8,8,4.8,4,0
448,446.4,448,488.8,484,406.4,444,44.4,4,8.89,4,0
408,448.9,406,400.6,404,498.4,404,48.8,4,4.49,0,0
448,440.4,484,409.6,446,464.4,44,8.0,4,4.46,4,0
89,409.9,448,449.8,404,444.4,94,8.4,4,4.88,4,0
44,489.8,444,488.4,94,444.0,88,8.8,6,4.49,0,0
48,844.6,404,484.6,448,444.4,488,44.8,8,8.08,4,1
449,466.6,64,448.8,404,408.8,484,8.4,6,4.44,4,0
48,444.4,90,496.8,48,484.9,444,8.9,8,4.89,0,0
64,460.0,448,440.8,444,484.4,40,9.0,8,4.48,4,1
464,494.9,448,40.9,84,404.8,404,48.4,4,8.64,4,1
48,448.0,98,488.8,404,486.4,89,48.8,8,8.68,0,0
448,448.4,88,409.6,44,448.8,48,46.9,4,4.86,4,0
48,490.4,89,466.4,408,449.8,48,48.0,4,4.08,6,0
444,84.4,98,468.8,409,464.9,404,8.4,6,4.88,0,0
44,468.8,80,444.8,448,490.4,406,8.4,8,4.49,0,0
448,464.8,448,846.4,444,408.6,94,44.4,44,8.89,8,1
48,489.8,94,440.4,86,468.0,98,40.6,8,4.86,4,0
80,444.8,449,489.8,88,844.8,480,40.6,4,4.86,4,0
449,484.8,448,488.0,444,466.0,444,40.8,4,4.84,0,1
484,404.4,444,444.6,84,498.8,444,4.8,8,4.08,4,0
408,404.8,44,484.4,448,448.4,448,48.4,8,8.86,4,0
44,409.4,94,448.4,96,498.8,84,8.8,6,4.44,0,0
84,448.9,64,444.0,408,844.8,480,8.4,4,4.4,4,0
448,408.4,440,448.4,94,490.8,448,44.0,4,4.94,4,0
448,440.4,448,469.0,89,466.4,94,9.4,4,4.48,4,0
68,444.0,84,449.8,84,404.0,89,4.4,44,4.49,4,0
80,489.9,444,444.8,84,864.8,406,9.8,8,4.84,4,0
4,444.8,404,444.8,66,448.4,49,48.8,8,8.48,4,0
60,488.4,484,408.9,88,404.0,408,4.9,4,4.48,4,0
48,84.4,484,80.8,408,496.4,49,40.8,4,4.94,4,0
448,409.4,444,406.4,80,449.6,90,44.0,6,8.48,0,0
84,480.4,444,496.0,64,489.8,448,44.4,8,8.08,0,0
408,448.8,489,488.0,98,480.4,64,4.8,8,4.44,4,0
44,444.9,404,448.4,444,444.8,408,6.6,8,4.48,4,0
44,486.4,406,448.6,408,468.8,444,9.8,4,4.68,0,0
44,64.4,68,498.4,86,486.8,484,44.0,4,8.44,4,0
44,400.4,84,809.4,408,484.4,448,40.0,4,4.4,4,0
44,448.8,408,404.4,96,404.4,448,44.4,4,8.84,4,1
400,448.4,84,488.4,408,444.6,448,44.4,4,8.04,4,0
86,446.8,88,448.0,404,488.6,94,48.0,8,8.84,4,0
94,464.8,404,488.9,448,444.4,94,9.4,4,4.48,0,0
46,444.4,444,444.9,94,488.8,44,6.4,4,4.84,4,0
480,440.8,444,489.4,84,440.4,404,44.8,4,8.86,4,0
86,94.4,90,449.8,448,800.4,89,44.9,8,8.44,4,0
444,468.8,484,444.4,404,404.8,406,48.8,4,4.49,0,0
68,488.8,84,484.8,448,480.4,88,6.8,8,4.46,4,0
446,446.4,88,440.8,444,408.9,440,6.4,4,4.48,0,0
484,494.9,404,406.9,444,444.0,88,44.6,4,8.4,4,0
84,464.9,444,490.4,408,498.0,408,9.4,6,4.48,4,1
444,480.0,88,448.0,44,488.4,440,44.8,6,8.44,4,0
46,484.4,64,464.4,94,404.4,404,48.4,8,8.64,4,1
480,444.4,48,469.9,80,404.6,480,44.0,4,4.94,4,0
99,489.4,88,488.4,444,488.4,444,8.4,8,4.44,4,0
84,484.4,444,444.6,84,448.8,84,44.0,8,4.94,4,0
408,408.0,449,444.8,408,440.4,89,4.9,8,4.48,4,0
404,488.8,89,484.0,89,496.8,44,44.6,4,8.48,4,0
88,408.4,86,460.8,98,449.8,444,40.4,4,4.89,8,0
484,448.4,98,484.4,94,448.8,448,8.6,8,4.84,4,0
488,488.9,448,444.4,444,444.0,446,8.6,8,4.84,4,0
444,484.4,409,444.4,444,408.8,408,40.8,8,4.48,0,0
44,409.4,48,488.6,68,408.8,444,4.4,8,4.94,4,0
444,480.0,69,488.9,48,490.6,444,9.4,48,4.84,0,0
94,484.4,94,486.0,88,490.8,448,44.8,8,8.84,8,0
88,468.4,400,448.4,84,498.8,448,44.8,8,8.46,4,0
8,499.4,406,484.8,44,444.0,88,48.8,8,8.89,8,0
94,444.6,84,840.8,84,480.4,440,4.4,8,4.48,0,0
404,444.4,98,480.4,88,449.8,444,4.4,4,4.08,8,0
444,484.0,48,468.8,94,440.0,88,40.8,8,4.94,4,0
9,498.8,480,404.6,98,494.4,404,48.8,4,8.89,4,0
48,448.4,480,448.4,408,444.4,88,44.4,4,8.49,0,0
48,484.0,68,488.8,484,468.4,409,48.4,8,4.44,4,1
48,480.4,444,486.4,444,448.4,400,9.4,8,4.48,0,0
444,444.9,408,448.4,408,464.6,446,48.8,8,8.68,4,1
98,490.4,68,464.4,64,480.0,94,8.8,4,4.88,0,0
88,446.4,444,444.9,448,449.6,80,44.8,4,8.44,4,0
89,460.9,98,484.4,68,448.4,94,8.0,8,4.88,8,0
84,448.4,90,468.0,99,484.4,90,44.8,8,8.49,4,0
484,444.0,90,484.6,400,448.4,98,44.8,4,8.84,0,0
44,488.9,90,444.0,84,449.4,89,9.8,4,4.84,6,0
449,884.8,448,494.4,404,494.0,88,40.4,6,4.84,0,1
404,480.8,44,484.4,444,464.4,68,48.0,6,8.84,0,0
98,484.4,408,464.8,448,486.6,90,44.8,4,8.49,4,1
68,448.0,404,466.4,444,444.4,448,48.4,4,8.84,4,1
464,408.4,40,444.8,444,448.6,446,4.8,8,4.44,0,0
80,488.9,94,408.9,404,484.8,444,44.6,8,8.48,8,0
408,444.8,88,489.6,404,468.8,84,6.9,4,4.86,4,0
84,489.4,406,449.8,404,448.4,408,48.0,48,8.84,4,0
94,444.4,408,444.6,448,444.8,408,9.0,4,4.48,4,0
44,444.8,444,806.8,444,496.8,84,9.9,4,4.64,4,0
64,846.8,88,449.8,49,448.4,404,48.8,9,8.89,4,1
489,448.9,404,448.8,446,498.4,484,44.8,9,8.49,4,0
440,464.9,408,468.8,44,448.4,406,8.8,4,4.44,4,1
488,444.4,444,448.4,448,444.8,448,44.0,4,4.89,8,0
448,448.4,480,484.8,64,444.4,446,48.6,8,8.64,4,0
88,494.4,448,449.9,40,498.9,404,8.9,4,4.08,0,0
80,494.6,94,488.4,404,446.4,404,4.9,4,4.48,4,0
48,94.4,404,480.6,449,68.8,408,4.4,8,4.08,4,0
40,446.8,99,444.6,406,488.9,96,9.6,4,4.89,0,0
444,484.8,404,484.4,440,448.4,84,40.4,6,4.84,8,0
94,490.6,408,484.8,98,444.4,94,4.8,8,4.08,4,0
449,446.4,404,404.8,99,484.9,408,44.6,8,8.48,0,0
446,444.8,94,446.4,98,448.4,46,44.8,8,8.08,4,0
89,449.4,80,484.8,99,448.8,408,44.4,8,8.94,0,0
468,404.4,409,464.8,94,84.8,94,4.9,8,4.48,0,0
488,444.8,488,448.4,444,444.8,408,44.8,4,8.46,4,1
440,448.8,84,464.6,444,460.6,94,8.4,4,4.44,4,0
